date,cnpj,nome,nav
2023-03-09,20.977.663/0001-78,SANTANDER RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO EQUILÍBRIO TOP FIC FI,1066959759.3
2023-03-09,20.978.098/0001-63,LONG LIFE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR,18733388.88
2023-03-09,20.978.898/0001-84,R2 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR,11454099.89
2022-10-31,20.978.902/0001-04,BPG III FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,251438264.78
2019-11-28,20.979.835/0001-42,BRASILPREV RT IGNIS FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,0
2023-03-09,20.979.839/0001-20,BRASILPREV RT OCEANUS FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,95569626.84
2023-03-09,20.979.841/0001-08,BRASILPREV RT SOLUM FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,206422317.52
2015-08-17,20.979.887/0001-19,,0
2019-07-16,20.979.895/0001-65,BONSUCESSO STRATEGY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES,0
2023-03-09,20.979.909/0001-40,SYNTA TENAX FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO,69657466.99
2018-02-06,20.979.931/0001-90,,2545167.38
2023-03-09,20.983.041/0001-52,ALDEBARÃ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,107421754.13
2016-05-25,20.983.058/0001-00,,0
2016-06-06,20.983.068/0001-45,CITIFIRST CAPITAL PROTEGIDO MASTER GLOBAL X FUNDO DE INVESTIMENTO MULTIMERCADO,0
2018-08-10,20.983.076/0001-91,WM DIVIDENDOS PREVIDENCIÁRIO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0
2015-11-27,20.989.389/0001-57,,0
2019-08-06,20.989.394/0001-60,GRAU FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR,0
2015-07-13,20.989.407/0001-09,,0
2020-09-29,20.997.947/0001-26,SMRB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0
2021-07-26,20.997.952/0001-39,MD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR,0
2023-03-09,20.997.959/0001-50,BTG PACTUAL PREVIDÊNCIA CONSERVADOR FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,895474160.66
2023-03-09,20.997.967/0001-05,ALDEIA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO IE,21516865.89
2015-09-28,20.997.974/0001-07,,0
2018-09-19,20.997.982/0001-45,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO GESCAR,0
2016-01-20,20.997.994/0001-70,,0
2016-11-08,21.000.137/0001-16,FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES BRB AÇÕES IBOVESPA 50 MIL,0
2023-03-09,21.005.667/0001-57,BANESTES IRF-M 1 TÍTULOS TÚBLICOS FUNDO DE INVESTIMENTO RENDA FIXA,206569100.76
2023-03-09,21.006.902/0001-05,QUATTUOR FRATER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,34925953.98
2023-03-09,21.006.919/0001-62,TANTALO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,140602647.87
2023-03-09,21.006.934/0001-00,LESTE GLOBAL MULTISTRATEGY PLUS FI EM COTAS DE FI MULTIMERCADO INVESTIMENTO NO EXTERIOR,95156730.27
2023-03-09,21.006.947/0001-80,GLOBAL UNIFINANCE FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST MULTIMERCADO INVEST NO EXT,3062483.8
2017-07-07,21.006.956/0001-70,MANCHE FIC DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0
2023-03-09,21.007.180/0001-03,BANRISUL FOCO IDKA IPCA 2A FUNDO DE INVESTIMENTO RENDA FIXA,890182587.24
2021-08-25,21.009.066/0001-12,BLUE STAR MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,8758250.94
2016-08-24,21.009.127/0001-41,BR STOCKS FUNDO DE INVESTIMENTO DE AÇÕES,0
2015-07-10,21.015.719/0001-76,,0
2015-02-19,21.015.727/0001-12,,0
2023-03-09,21.015.735/0001-69,MASTER 22 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,28721504.95
2023-03-09,21.015.747/0001-93,MASTER 1112 FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR,85462012.72
2023-03-09,21.015.772/0001-77,LUSS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,45037494.4
2021-08-16,21.015.778/0001-44,TB SALINAS TÁTICO FOF FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0
2023-03-09,21.015.780/0001-13,Z4 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,53518276.64
2016-02-22,21.023.431/0001-43,,0
2022-12-19,21.023.441/0001-89,B 25 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,0
2023-03-09,21.024.107/0001-40,UBS CONSENSO ACCESS MULTIMANAGER LONG BIASED FICFI EM AÇÕES,10672260.99
2023-03-09,21.024.134/0001-12,UBS CONSENSO ACCESS MULTIMANAGER FIC FI MULTIMERCADO,59269947.93
2017-01-16,21.032.747/0001-00,,0
2016-08-08,21.032.749/0001-90,BRASILPREV RT LUNA FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,0
2023-03-09,21.032.754/0001-01,BRASILPREV RT SOLIS FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,15267432.13
2023-03-09,21.040.553/0001-48,ICATU SEG WM RENDA FIXA PREVIDENCIÁRIO FUNDO DE INVESTIMENTO EM COTAS DE FI CRÉDITO PRIVADO,5533108.37
2018-06-25,21.040.581/0001-65,REISC FUNDO DE INVESTIMENTO EM COTAS DE FI PREVIDENCIÁRIO MULTIMERCADO - CRÉDITO PRIVADO,0
2023-03-09,21.040.600/0001-53,JBFO CORPORATIVO IQ 60 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO,165303917.88
2016-05-10,21.040.625/0001-57,,0
2017-05-31,21.040.652/0001-20,XXI FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO,0
2016-04-12,21.040.777/0001-50,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES SPECIAL EQUITIES III,0
2016-04-08,21.052.730/0001-06,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES SPECIAL EQUITIES IV,0
2023-03-09,21.052.745/0001-74,BRAM FUNDO DE INVESTIMENTO EM AÇÕES BDR SPECIAL EQUITIES INVESTIMENTO NO EXTERIOR,147045961.42
2016-11-01,21.052.770/0001-58,BRADESCO FDO DE INVESTIMENTO EM COTA DE FDS DE INVESTIMENTO EM AÇÕES BDR NÍVEL I SPECIAL EQUITIES VI,0
2016-04-01,21.052.793/0001-62,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA INCOME III,0
2016-04-01,21.052.809/0001-37,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA INCOME IV,0
2023-03-09,21.052.828/0001-63,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PGBL VGBL - F10 C,883684345.08
2016-10-28,21.052.842/0001-67,BRADESCO FDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO GREATER,0
2016-10-28,21.052.854/0001-91,BRADESCO FDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS MULTIMERCADO CRÉDITO PRIVADO HIGHER,0
2022-10-06,21.052.868/0001-05,BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO SUPREMO,0
2023-03-09,21.052.935/0001-91,BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR DÁLIA,236581512.36
2023-03-09,21.052.962/0001-64,KAPITALO KAPPA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ÁGORA,17325537.08
2023-03-09,21.052.975/0001-33,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST MULTIMERCADO CRÉDITO PRIVADO ENERGIA II,648605846.47
2023-03-09,21.052.989/0001-57,BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES MÁSTER IBOVESPA,1596640758.92
2019-05-30,21.053.003/0001-63,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES ESTRATÉGIA BS,0
2023-03-09,21.053.024/0001-89,BRADESCO PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RF PGBL/VGBL ATIVO-F 08 C,5686873022.35
2017-02-06,21.053.065/0001-75,BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO AURA,0
2023-03-09,21.053.080/0001-13,BRAM FUNDO DE INVESTIMENTO MULTIMERCADO CURRENCIES,3176054.96
2016-11-01,21.053.093/0001-92,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO MOEDAS,0
2023-03-09,21.053.165/0001-00,BRADESCO FIC DE FIM CRÉDITO PRIVADO IE BRAGANÇA,277725555.44
2023-03-09,21.053.181/0001-94,BRADESCO FDO DE INV EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO ESTRATÉGIA A,305928279.03
2018-12-28,21.053.198/0001-41,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LORETO,0
2019-10-02,21.053.220/0001-53,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MRB,0
2023-03-09,21.053.243/0001-68,FUNDO DE INVESTIMENTO EM COTAS DE FIM CRÉDITO PRIVADO NC SMART PREVIDÊNCIA,31037199.15
2021-10-06,21.053.264/0001-83,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO GMREIS II,0
2023-03-01,21.053.280/0001-76,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BVP 82,0
2023-03-09,21.053.290/0001-01,PMK FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,79789920.68
2023-03-09,21.053.310/0001-44,BRADESCO FDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL THYSSENKRUPP,164252465.15
2023-03-09,21.053.329/0001-90,TKTP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO EXTERIOR,18022038.26
2023-03-09,21.053.369/0001-32,BRADESCO PRIVATE FDO DE INVEST EM COTAS DE FDOS DE INVEST MULTIMERCADO FUND OF FUNDS VALOR RELATIVO,210943807.62
2020-12-02,21.053.432/0001-30,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO TOP BANCOS,0
2023-03-09,21.053.457/0001-34,FUNDO DE INVESTIMENTO EM RENDA FIXA LONGO PRAZO PREVIND SENAI/RS,225669041.43
2023-03-09,21.053.494/0001-42,FUNDO DE INVESTIMENTO EM RENDA FIXA LONGO PRAZO PREVIND SESI/RS,278652609.26
2023-01-30,21.053.512/0001-96,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO JARDIM,0
2023-03-09,21.053.526/0001-00,VENTI 2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,38490244.88
2023-03-09,21.053.545/0001-36,BONAPARTE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE,15683428.95
2023-03-09,21.053.555/0001-71,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO TAWAKOL,67811093.82
2017-06-01,21.053.567/0001-04,,0
2019-12-20,21.053.580/0001-55,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA IRB BRASIL RE CRÉDITO PRIVADO LONGO PRAZO,0
2023-03-09,21.065.857/0001-60,BLP CRYPTO 20 FUNDO DE INVESTIMENTO MULTIMERCADO,8413246.15
2020-08-18,21.067.795/0001-25,,0
2022-04-08,21.079.486/0001-75,CSHG JBB FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0
2023-03-09,21.079.589/0001-35,KANT FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,181234685.67
2023-03-09,21.079.600/0001-67,URUBICI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,165780427.22
2023-03-09,21.079.606/0001-34,WWCV FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,45505283.63
2023-03-09,21.079.613/0001-36,GROENLANDIA FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉD PRIV INVESTIMENTO NO EXTERIOR,29053829.24
2017-02-15,21.079.623/0001-71,STRUCTURE 54 FUNDO DE INVESTIMENTO MULTIMERCADO,0
2023-03-09,21.079.633/0001-07,OKEANOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE,23294071.27
2020-06-17,21.079.641/0001-53,PORTOFINO II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0
2023-03-09,21.079.646/0001-86,TGZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV IE,17499882.47
2016-10-25,21.079.650/0001-44,STRUCTURE 51 FUNDO DE INVESTIMENTO MULTIMERCADO,0
2017-09-25,21.079.661/0001-24,STAHL FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,0
2023-03-09,21.079.669/0001-90,WELFARE AM FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,44929083.14
2016-04-08,21.079.681/0001-03,,0
2016-10-03,21.079.687/0001-72,STRUCTURE 49 DIS FUNDO DE INVESTIMENTO MULTIMERCADO,0
2022-12-14,21.079.697/0001-08,BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR CALAMBRIÃO,0
2016-12-22,21.079.713/0001-62,FEEDER ITAÚ HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0
2017-11-13,21.079.718/0001-95,FEEDER VERDE HORIZONTE FIC DE FUNDO DE INVESTIMENTO MULTIMERCADO CRED PRIV INVESTIMENTO NO EXTERIOR,0
2017-11-21,21.079.729/0001-75,SANTANDER PB BS IRON MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO,0
2017-04-11,21.079.734/0001-88,HADDOCK FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,0
2023-03-09,21.079.745/0001-68,GOETHE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,187713637.97
2023-03-09,21.082.082/0001-30,ICATU VANGUARDA DATA ALVO 2050 FIC DE FIM CRÉDITO PRIVADO,29620890.55
2023-03-09,21.082.091/0001-21,ALPINO FUNDO DE INVESTIMENTO RENDA FIXA,200157394.65
2023-03-09,21.082.099/0001-98,NAN CDI FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO,205892042.1
2017-07-11,21.082.105/0001-07,,0
2023-03-09,21.082.114/0001-06,ARENA ALLOCATION FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,10170959.12
2016-07-08,21.082.117/0001-31,,0
2023-03-09,21.082.121/0001-08,FUNDO DE INVESTIMENTO RENDA FIXA THETA,6265870364.37
2023-03-09,21.082.123/0001-99,FUNDO DE INVESTIMENTO RENDA FIXA ZETA,871910138.75
2023-03-09,21.082.137/0001-02,VINCI EQUILÍBRIO ICATU PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO,81732837.14
2023-03-09,21.082.143/0001-60,SPECTRA PRIVATE EQUITY II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,19779719.08
2017-12-20,21.082.275/0001-91,BRESCO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,767892105.87
2023-03-09,21.082.280/0001-02,GALÁPAGOS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO - INVESTIMENTO NO EXTERIOR,26460973.16
2023-02-27,21.082.291/0001-84,SOMMA SELECTION FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,0
2020-10-07,21.082.301/0001-81,MBK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO - IE,0
2015-08-31,21.082.316/0001-40,,2803891.25
2023-03-09,21.082.321/0001-52,BLIMA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,7464947.2
2015-04-10,21.082.333/0001-87,,0
2023-02-24,21.082.336/0001-10,BIRO-BIRO FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR,0
2016-05-25,21.082.344/0001-67,,0
2023-03-09,21.082.350/0001-14,FUNDO DE INVESTIMENTO RENDA FIXA ALM BÁSICO,11382133.24
2023-03-09,21.082.355/0001-47,RENÂNIA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,38202958.43
2023-03-09,21.082.366/0001-27,FUNDO DE INVESTIMENTO RENDA FIXA ALM SUPLEMENTAR,8164985.05
2019-02-15,21.082.373/0001-29,FUNDO DE INVESTIMENTO EM AÇÕES ROMEO VICTOR,0
2023-03-09,21.082.382/0001-10,FUNDO DE INVESTIMENTO RENDA FIXA PREVICOKE CD,123636265.86
2023-03-09,21.082.387/0001-42,DMT FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,24984139.14
2023-03-09,21.082.397/0001-88,FUNDO DE INVESTIMENTO RENDA FIXA ALM PAP,761853105.34
2015-05-27,21.082.399/0001-77,,0
2022-02-24,21.082.403/0001-05,FUNDO DE INVESTIMENTO BBMAPFRE RENTABILIDADE MASTER RENDA FIXA,36878314.73
2023-03-09,21.082.414/0001-87,Fundo de Investimento Mapfre Liquidez Renda Fixa,542870854.04
2015-04-20,21.084.218/0001-41,,0
2017-09-21,21.084.227/0001-32,ANANKE FUNDO DE INVESTIMENTO MULTIMERCADO,0
2016-06-02,21.084.238/0001-12,SAFRA BOLSA AMERICANA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,7146261.94
2023-03-09,21.084.254/0001-05,EVN FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,70217112.99
2023-03-09,21.084.268/0001-29,LEÃO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,44548201.97
2023-03-09,21.084.286/0001-00,777 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,25534225.21
2023-03-09,21.101.649/0001-79,RRL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2143516.96
2018-09-06,21.101.655/0001-26,JMALUCELLI EDUCA FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI,0
2023-03-09,21.101.661/0001-83,FCOPEL FUNDO DE INVESTIMENTO EM AÇÕES,68855915.05
2023-03-08,21.126.351/0001-13,CEDROTREE FUNDO DE INVESTIMENTO EM RENDA FIXA INSTITUCIONAL IMA-B5,-34234.89
2020-03-06,21.134.412/0001-94,PRINCE II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0
2023-03-09,21.137.879/0001-98,,1010192.81
2023-03-09,21.144.515/0001-35,TOURO FORSETI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,24347861.26
2018-08-03,21.144.556/0001-21,SAFRA GALILEO B FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0
2023-03-09,21.144.577/0001-47,SAFRA KEPLER FUNDO DE INVESTIMENTO MULTIMERCADO,299614688.14
2023-03-09,21.144.666/0001-93,SAFRA FARADAY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,494578928.42
2020-12-28,21.144.683/0001-20,SAFRA INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI,0
2023-03-09,21.144.698/0001-99,VILA REAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE,181609670.26
2016-09-15,21.144.726/0001-78,SAFRA BOLSA ALEMÃ FUNDO DE INVESTIMENTO MULTIMERCADO,26494643.48
2016-03-15,21.155.253/0001-04,,0
2023-03-09,21.156.197/0001-22,ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO,354440914.31
2018-10-01,21.170.301/0001-33,FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO ABSOLUTE IV,0
2023-03-09,21.170.347/0001-52,SICREDI - FUNDO DE INVESTIMENTO EM COTAS DE FI RENDA FIXA LONGO PRAZO CRÉDITO PRIVADO BAIXO RISCO,370451891.14
2022-11-16,21.170.357/0001-98,FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO SICREDI COOP,0
2023-03-09,21.170.372/0001-36,VOTORANTIM IF 054 RENDA FIXA FUNDO DE INVESTIMENTO - CRÉDITO PRIVADO,623292187.11
2023-03-09,21.170.383/0001-16,SICREDI - FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO ANS,185108357.94
2017-04-05,21.185.870/0001-52,SPINELLI FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,0.23
2016-09-22,21.185.904/0001-09,BNP PARIBAS MOMENTUM FX RANGE FUNDO DE INVESTIMENTO MULTIMERCADO CAPITAL PROTEGIDO,0
2023-03-09,21.185.932/0001-26,TFO ÁGAPE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO EXTERIOR,18943390.16
2020-12-07,21.185.966/0001-10,BNP PARIBAS RENDA VARIÁVEL FPP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,0
2023-03-09,21.185.984/0001-00,BNP PARIBAS RUBI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO,720922395.47
2022-09-06,21.186.011/0001-88,FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RAÍZEN I,0
2019-06-06,21.186.388/0001-37,BNP PARIBAS BONUS FIC DE FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO,0
2016-03-07,21.186.433/0001-53,,0
2016-07-06,21.186.453/0001-24,BNP PARIBAS MOMENTUM USA STRATEGY FUNDO DE INVESTIMENTO MULTIMERCADO CAPITAL PROTEGIDO,0
2020-07-02,21.186.475/0001-94,LANX CAPITAL 7030 FUNDO DE INVESTIMENTOS EM AÇÕES,0
2017-05-18,21.186.495/0001-65,BNP PARIBAS ICATU SEG FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO CRÉDITO PRIVADO,0
2023-03-09,21.186.519/0001-86,BPC ACRÍLICO CD FUNDO DE INVESTIMENTO RENDA FIXA,212251397.54
2019-07-15,21.186.534/0001-24,BNP PARIBAS PERFORMANCE FUNDO DE INVESTIMENTO MULTIMERCADO,0
2023-03-09,21.186.554/0001-03,BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR APOEMA,99113398.37
2022-11-25,21.186.571/0001-32,WE AMARONE FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0
2023-03-09,21.186.766/0001-82,CLR FIC FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,12237406.91
2020-07-21,21.186.790/0001-11,ARAUCÁRIA FIC DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0
2023-03-09,21.203.698/0001-12,ROYAL VILLAGE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE,24179521.59
2017-12-27,21.204.176/0001-35,,338143682.38
2021-11-24,21.204.357/0001-61,S.G. FIC FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0
2016-07-22,21.204.381/0001-09,SAFRA BOLSA ALEMÃ REAIS PB FUNDO DE INVESTIMENTO MULTIMERCADO,0
2016-07-22,21.204.437/0001-17,SAFRA BOLSA ALEMÃ REAIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0
2023-03-09,21.205.477/0001-83,,104382895.9
2023-03-09,21.219.083/0001-84,BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CARBOPREV,78862394.63
2016-09-15,21.219.098/0001-42,HSBC JSL FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO LONGO PRAZO,0
